,ID,Ortsteil,Bezirk,Typ,Bezeichnung,Ensemble_Info,Zugehörigkeit,Adresse,Adresse2,Architekt und weitere Informationen,Jahr
6552,09060006,PAN/PRENZ-G,Pankow,Gesamtanlage,309. und 310. Gemeindeschule und 9. Hilfsschule mit Lehrerwohnhaus und Straßenreinigungsdepot,,,, (PAN/PRENZ-G) ,Ludwig Hoffmann (D) ,1912-14
6553,09075046,PAN/PRENZ-G,Pankow,Gesamtanlage,209. und 215. Gemeindeschule mit Lehrerwohnhaus,,,, (PAN/PRENZ-G) ,Ludwig Hoffmann (D) ,1898-1900
6554,09065054,PAN/PRENZ-G,Pankow,Gesamtanlage,"117. und 178. Gemeindeschule mit Lehrerwohnhaus, Turnhalle und Einfriedung",,,"Eberswalder Straße 10, 117. und 178. Gemeindeschule mit Lehrerwohnhaus", (PAN/PRENZ-G) ,"Hermann Blankenstein(?), Turnhallenerweiterung , um 1910",1888-89 und 1910
6555,09065055,PAN/PRENZ-G,Pankow,Gesamtanlage,St.-Elisabeth-Stift,,,Eberswalder Straße 17-18, (PAN/PRENZ-G) ,Friedrich August Wilhelm Strauch und 1892 von Kurt Berndt (D),1875-76 und 1892
6556,09085229,PAN/PANKO-G,Pankow,Gesamtanlage,Mietshausgruppe mit Vorgärten,,,"Eintrachtstraße 2-4, 7-9", (PAN/PANKO-G) ,Jäger und Blankenhorn ,1904-05
6557,09090124,PAN/PRENZ-G,Pankow,Gesamtanlage,Zentralvieh- und Schlachthof,,,Eldenaer Straße 34-36, An den Eldenaer Höfen - August-Lindemann-Straße - Hermann-Blankenstein-Straße - James-Hobrecht-Straße - Richard-Ermisch-Straße - Zum Langen Jammer - Zur Rinderauktionshalle; - Hausburgstraße - Kurt-Exner-Straße - Landsberger Allee - Otto-Ostrowski-Straße - Thaerstraße - Walter-Friedländer-Straße - (PAN/PRENZ-G) ,"Hermann Blankenstein und Neuer Schlachthof zwischen Landsberger Allee und Thaerstraße , 1895-99 von August Lindemann (D)",1878-81 und 1895-99
6558,09050581,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage,,,"Elsa-Brändström-Straße 32, 38/50, 43/49","Trelleborger Straße 45/51, 60, 62 - Westerlandstraße 10-14 - (PAN/PANKO-G)",Erich Glas ,1926
6559,09050582,PAN/PANKO-G,Pankow,Gesamtanlage,"Hoffnungskirche mit Vorplatz, Gemeindehaus",,,"Elsa-Brändström-Straße 33, 34/36",Trelleborger Straße 66 - (PAN/PANKO-G),Walter Koeppen (D) ,1912-13
6560,09060038,PAN/PRENZ-G,Pankow,Gesamtanlage,15. Realschule mit Lehrerwohnhaus,,,, (PAN/PRENZ-G) ,Ludwig Hoffmann ,1913-16
6561,09090282,PAN/PRENZ-G,Pankow,Gesamtanlage,Wohnstadt Carl Legien,,,"Erich-Weinert-Straße 98/100, 101","Georg-Blank-Straße 1/5 - Gubitzstraße 32-46 - Küselstraße 4/6, 16/18, 28/30, 34 - Lindenhoekweg 2/6, 12/16 - Sodtkestraße 1-34, 36/46 - Sültstraße 11-25, 30/44 - Trachtenbrodtstraße 2-34 - (PAN/PRENZ-G)","Bruno Taut und Franz Hillinger (D) (siehe Ensemble Erich-Weinert-Straße 98/100, 101)",1928-30
6562,09090286,PAN/PRENZ-G,Pankow,Gesamtanlage,Pumpstation Radialsystem XI,,,Erich-Weinert-Straße 131-131A, (PAN/PRENZ-G) ,Hösel (D) ,1906-08
6563,09095536,PAN/PRENZ-G,Pankow,Baudenkmal,Kath. Herz-Jesu-Kirche mit Pfarrhaus und Mädchenschule,,,Fehrbelliner Straße 98-99,Schönhauser Allee 182 - (PAN/PRENZ-G),Christoph Hehl (D) (siehe Ensemble Christinenstraße 4...),1896-98
6564,09085239,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage,,,,Dusekestraße 1-8 - (PAN/PANKO-G),Alfred Wiener und Hans Jaretzki (D) ,1928
6565,09050572,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage,,,Forchheimer Straße 1/27,"Kissingenplatz 1-4 - Laudaer Straße 1-8, 10/12 - Neumannstraße 16, 18-34 - Zellinger Weg 11 - (PAN/PANKO-G)",Hans Kraffert (siehe Ensemble Kissingenstraße 21A-24A),1929-30
6566,09076021,PAN/NIEDS-G,Pankow,Gesamtanlage,Mietshausgruppe mit Vorgarteneinfriedung,,,Friedrich-Engels-Straße 40,Am Iderfenngraben 12 - (PAN/NIEDS-G),,1910
6567,09030231,PAN/NIEDS-G,Pankow,Gesamtanlage,Siedlung mit umgebenden Freiflächen,,,Friedrich-Engels-Straße 49/71 (Niederschönhausen),Blumenthalstraße 23-27B - Lutherstraße 1-4 - Uhlandstraße 39-39C - (PAN/NIEDS-G),Paul Krebs ,1930
6568,09090088,PAN/PRENZ-G,Pankow,Gesamtanlage,Städtisches Obdach,,,Fröbelstraße 15,Diesterwegstraße 12 - Ella-Kay-Straße - (PAN/PRENZ-G),"Hermann Blankenstein, 1892 von Vinzent Dylewski (D)",1886-87 und 1892
6569,09090089,PAN/PRENZ-G,Pankow,Gesamtanlage,Städtisches Hospital und Siechenhaus mit Freiflächen (heute Bezirksamt Prenzlauer Berg),,,Fröbelstraße 17,"Diesterwegstraße - Prenzlauer Allee 70, 75, 77 - (PAN/PRENZ-G)","Hermann Blankenstein, 1896 von Vinzent Dylewski (D)",1886-89 und 1896
6570,09050480,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage mit umgebenden Freiflächen,,,Galenusstraße 6-24,"Klaustaler Straße 16-21 - Paracelsusstraße 1-8, 50-54 - Prießnitzstraße 1-10 - (PAN/PANKO-G)",Carl Fenten und Rudolf Klante (D) (siehe Ensemble Galenusstraße 6-24 und Gartendenkmal Galenusstraße 6-16),1924-1927
6571,09050583,PAN/PANKO-G,Pankow,Gesamtanlage,"Städtisches Krankenhaus Pankow mit Einfriedung, Krankenhausgebäude, Wirtschafts- und Betriebsgebäude, Verwaltungsgebäude, Pathologie",,,Galenusstraße 56-63D, (PAN/PANKO-G) ,"Wilhelm Johow; Erweiterung Verwaltungsgebäude und Pathologie, um 1930",1905-1906 und 1930
6572,09040344,PAN/WEIßS-G,Pankow,Gesamtanlage,St.-Joseph-Krankenhaus mit Außenanlagen und Einfriedung,,,Gartenstraße 1-5, Indira-Gandhi-Straße - (PAN/WEIßS-G) ,"Otto Lindner; Erweiterung um 1900; Kapelle um 1910 von Karl Weiss; nördlicher und südlicher Anbau, 1928-30 von H. Brunning (siehe Ensemble Gartenstraße1-5...)",1891-93 und 1900 und 1910 und 1928-30
6573,09040345,PAN/WEIßS-G,Pankow,Baudenkmal,Wohnanlage,,,Gartenstraße 30-34,Wegenerstraße 7-8 - (PAN/WEIßS-G),Bruno Möhring in Zusammenarbeit mit Hans Spitzner (D) (siehe Gartendenkmal Gartenstraße 30-34),1924-27
6574,09050563,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage,,,Gemündener Straße 1/41,Granitzstraße 25-28 - Karlstadter Straße 1/7 - Kissingenplatz 8-10 - Kissingenstraße 28A-32 - Miltenberger Weg 1-10 - (PAN/PANKO-G),Mebes & Emmerich (D) (siehe Ensemble Kissingenstraße 21A-24A...),1928-30
6575,09065323,PAN/NIEDS-G,Pankow,Gesamtanlage,"Germanenstraße, Feierhalle auf dem 5. Städtischen Friedhof Niederschönhausen",,,Germanenstraße, (PAN/NIEDS-G) ,,1910 und 1895
6576,09065207,PAN/PRENZ-G,Pankow,Gesamtanlage,"ehem. Gemeindeschule und Gymnasium, Lehrerwohnhaus, Aula- und Turnhallengebäude",,,Gleimstraße 47-49,Ystadter Straße 1-8 - (PAN/PRENZ-G),Ludwig Hoffmann ,1914-15
6577,09030614,PAN/WEIßS-G,Pankow,Gesamtanlage,"Lackfabrik Warnecke und Böhm, Verwaltungsgebäude",,,Goethestraße 50/54, Charlottenburger Straße - (PAN/WEIßS-G) ,"Werry Roth, Dachausbau 1828; Laborgebäude mit Einfriedung, 1939-40 von Otto Schneider",1921-22 und 1828 und 1939-40
6578,09085240,PAN/PANKO-G,Pankow,Gesamtanlage,"Schulkomplex aus: Bauteil I: 5. Gemeindeschule für Knaben, Gemischte Schule, Wollankstraße 131; Bauteil II: Höhere Töchterschule, Höheres Lehrerinnnenseminar und Kesselhaus/Turnhalle, Görschstraße 42-44; Bauteil III: 1. Gemeindeschule für Mädchen (Umbau der Jenrich´schen Privatschule, früher Höhere Töchterschule",,,Görschstraße 42-44,Florastraße 82-83 - Neue Schönholzer Straße 10 - Wollankstraße 131 - (PAN/PANKO-G),"Carl Fenten, Rudolf Klante, Eilert Franzen und den Bildhauern Hans Schmidt und Franz Pristel (D) ",1901 und 1909-11
6579,09030615,PAN/WEIßS-G,Pankow,Gesamtanlage,"ehem. Stoffdruckfabrik, Verwaltungsgebäude und Fabrikhalle",,,Gounodstraße 49/57,Meyerbeerstraße 64/68 - (PAN/WEIßS-G),Hans Berthold ,1923-25
6580,09065353,PAN/NIEDS-G,Pankow,Gesamtanlage,Wohnanlage mit Gartenanlagen,,,Grabbeallee 14/26,Paul-Franke-Straße 1-12 - (PAN/NIEDS-G),"Paul Mebes, Bildhauer Walter Schmarje (D) ",1908-09
6581,09050564,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage mit Freiflächen,,,Granitzstraße 9-20,Neumannstraße 45-48 - Stubnitzstraße 15-24 - (PAN/PANKO-G),Mebes & Emmerich (D) (siehe Ensemble Kissingenstraße 21A-24A...),1926-27
6582,09050565,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage mit Freiflächen,,,Granitzstraße 21-24,Miltenberger Weg 11-16 - Neumannstraße 40-44A - (PAN/PANKO-G),Mebes & Emmerich (D) (siehe Ensemble Kissingenstraße 21A-24A....),1925
6583,09050566,PAN/PANKO-G,Pankow,Gesamtanlage,"„Birkenhof“, „Kastanienhof“, „Tannenhof“, Wohnanlagen mit Freiflächen",,,"Granitzstraße 29-32, 34-37, 39-42, „Birkenhof“, „Kastanienhof“, „Tannenhof“","Dettelbacher Weg 27/51 - Gemündener Straße 24/42 - Karlstadter Straße 20-40, 42/44 - Retzbacher Weg 62-84, 86 - Zeiler Weg 1/15, 21 - (PAN/PANKO-G)","Mebes & Emmerich, Jacobus Goettel (D) (siehe Ensemble Kissingenstraße 21A-24A....)",1930-31
6584,09090259,PAN/PRENZ-G,Pankow,Baudenkmal,Wohnanlage des „Berliner Spar- und Bauvereins von,,,Greifenhagener Straße 56-57,Stargarder Straße 3-5 - (PAN/PRENZ-G),"1892“, 1899-1900 von Alfred Messel und Paul Kolb (D) (siehe Ensemble Gethsemanestraße 1-11 und Gartendenkmal Greifenhagener Straße 56-57)",1892 und 1899-1900
6585,09090260,PAN/PRENZ-G,Pankow,Baudenkmal,249. und 261. Gemeindeschule,,,, (PAN/PRENZ-G) ,Ludwig Hoffmann und Vinzent Dylewski (D) (siehe Ensemble Gethsemanestraße 1-11),1904-07
6586,09030002,PAN/PRENZ-G,Pankow,Gesamtanlage,Siedlung Ernst-Thälmann-Park,,,Greifswalder Straße,Ella-Kay-Straße 4/52 - Lilli-Henoch-Straße 1-20 - Danziger Straße 105/109  - (PAN/PRENZ-G),"Lew Kerbel (D); unter der Oberleitung der Baudirektion Berlin, Erhardt Gißke (siehe auch Gesamtanlage Danziger Straße 101/105...)",1984-86 und 1985-86
6587,09050098,PAN/PRENZ-G,Pankow,Gesamtanlage,Kath. St.-Katharinen-Stift und St.-Gertrud-Kapelle,,,Greifswalder Straße 18A, (PAN/PRENZ-G) ,"August Menken, Erweiterung und Umbauten 1905, 1912 (D) (siehe Ensemble Greifswalder Straße 9-25...)",1895-96 und 1905 und 1912
6588,09050102,PAN/PRENZ-G,Pankow,Gesamtanlage,"Königstädtisches Lyzeum mit Lehrerwohnhaus, Turnhallengebäude und Hofmauer",,,Greifswalder Straße 25, (PAN/PRENZ-G) ,Ludwig Hoffmann (D) (siehe Ensemble Greifswalder Straße 9-25...),1913-14
6589,09050103,PAN/PRENZ-G,Pankow,Gesamtanlage,Wohnanlage,,,Greifswalder Straße 52-62,Anton-Saefkow-Straße 2/26 - Eugen-Schönhaar-Straße 11/27 - John-Schehr-Straße 1/21 - Olga-Benario-Prestes-Straße 1-13 - (PAN/PRENZ-G),,1939
6590,09090302,PAN/PRENZ-G,Pankow,Baudenkmal,Geschäftshaus und Wohnanlage der Rudolph-Karstadt AG,,,"Greifswalder Straße 81, 84",Storkower Straße 2/24 - (PAN/PRENZ-G),,1929-30
6591,09090285,PAN/PRENZ-G,Pankow,Gesamtanlage,Wohnanlage,,,Grellstraße 39-53,Greifswalder Straße 166 - Hosemannstraße 3-4 - Naugarder Straße 46-52 - Rietzestraße 2/32 - (PAN/PRENZ-G),Bruno Taut und Franz Hoffmann (D) (siehe Gartendenkmal Grellstraße 39-53),1927-30
6592,09030617,PAN/WEIßS-G,Pankow,Gesamtanlage,"Friedhof der Segensgemeinde, Friedhofsmauer und Tor, Kapelle, Verwaltungsgebäude",,,Gustav-Adolf-Straße 67-74, (PAN/WEIßS-G) ,,1882
6593,09030618,PAN/WEIßS-G,Pankow,Gesamtanlage,"Gaswerk, Büro- und Wohngebäude",,,Gustav-Adolf-Straße 107,Schmohlstraße 22 - (PAN/WEIßS-G),,1888 und 1903 und 1903
6594,09085260,PAN/PANKO-G,Pankow,Gesamtanlage,"Zigarettenfabrik Garbaty, Einfriedung, Kontor- und Wohnhaus, Speichergebäude, Fabrikgebäude",,,"Hadlichstraße 41, 44",Berliner Straße 123-125 - (PAN/PANKO-G),Paul Ueberholz; östlicher Anbau 1929-31 von Fritz Höger (D),1906 und 1912-15 und 1929-31
6595,09040348,PAN/WEIßS-G,Pankow,Gesamtanlage,"Säuglingskrankenhaus mit Auditoriumsgebäude, Isolierpavillon und Leichenhalle, einschließlich Grünanlage mit Skulptur; Wirtschaftsgebäude (Musterkuhstall, Melkraum, Milchverarbeitungsraum), Pferdestall mit Wagenremise",,,Hansastraße 178/180, (PAN/WEIßS-G) ,Carl James Bühring; Erweiterung des Wirtschaftsgebäudes 1935,1911 und 1935
6596,09085281,PAN/BLANF-G,Pankow,Gesamtanlage,"(Blankenfelde), zwei Landarbeiterwohnhäuser mit Hofgebäuden und Remise",,,Hauptstraße 15/17 (Blankenfelde), (PAN/BLANF-G) ,,1890
6597,09085282,PAN/BLANF-G,Pankow,Gesamtanlage,"(Blankenfelde), ehem. Gutshof mit Gutshaus, Verwaltungsgebäude, Ställe, Stellmacherei, Spritzenhaus, Einfriedung, Gartenhaus und ehem. Kurhaus, 2. Hälfte des 19. Jh. (D) (siehe Ensemble Hauptstraße 1-59... (Blankenfelde))",,,Hauptstraße 24/30 (Blankenfelde), (PAN/BLANF-G) ,,
6598,09030270,PAN/ROSET-G,Pankow,Gesamtanlage,"143-143C (Rosenthal), ehem. Gutshof mit straßenseitigen Wirtschaftsgebäuden",,,"Hauptstraße 125, 131, 143-143C (Rosenthal)", Schönhauser Straße - (PAN/ROSET-G) ,,1850 und 1820
6599,09090106,PAN/PRENZ-G,Pankow,Gesamtanlage,58. und 95. Gemeindeschule mit Turnhalle,,,, (PAN/PRENZ-G) ,Hermann Blankenstein ,1873 und 1877
6600,09050106,PAN/PRENZ-G,Pankow,Gesamtanlage,Wohnanlage,,,Heinz-Bartsch-Straße 2-6,Ernst-Fürstenberg-Straße - Paul-Heyse-Straße 3/17 - (PAN/PRENZ-G),Bruno Taut (D) (siehe Ensemble Heinz-Bartsch-Straße 2-6... und Gartendenkmal Heinz-Bartsch-Straße 4-6...),1926-27
6601,09030619,PAN/WEIßS-G,Pankow,Gesamtanlage,"Friedhof der Jüdischen Gemeinde, Friedhofsmauer; Eingangsbauten und Trauerhalle",,,Herbert-Baum-Straße 45, (PAN/WEIßS-G) ,"Hugo Licht; Ehrenfeld für die im Ersten Weltkrieg gefallenen jüdischen Soldaten, 1914-16 mit Ehrenmal, 1927 von Alexander Beer (D) (siehe Gartendenkmal Herbert-Baum-Straße 45)",1880 und 1914-16 und 1927
6602,09065329,PAN/NIEDS-G,Pankow,Gesamtanlage,Kapelle,,,Hermann-Hesse-Straße 103,Bahnhofstraße 24 - Heinrich-Mann-Straße - Leonhard-Frank-Straße - (PAN/NIEDS-G),"Carl Lubig; Friedhofsverwaltung, um 1905; Wartehalle für Trauergäste, um 1925 auf dem 3. Städtischen Friedhof Pankow",1905 und 1905 und 1925
6603,09065274,PAN/WILHE-G,Pankow,Gesamtanlage,Industrieanlage,,,Hertzstraße 61-75,Heinz-Nrandt-Straße - Kurze Straße 5/7 - Lessingstraße 76-102 - (PAN/WILHE-G),"Eisermann, 1936-41 von Jean Krämer, 1951-59 (D); ehem. Werkstor Eingang Hertzstraße, Drahtzieherei (1a-c), Blechwalzwerk (2a-c), Kraftzentrale (3), Verwaltungsgebäude und Kabelwerk (4), Kabelhallen (5a-d), Gummiwerk und -lager (6b), Isolierrohrfabrik (19), Verzimmerei (20a-b), 1907-10; Kabelwerk (6a), um 1925; Kesselbau (13), 1928 von Eisermann; Verwaltungsgebäude (26a), 1936-37, Gummifabrik (11a-b), 1939-41, Halle für Munitionsfertigung (14a-b), 1940, mit Otto-Nagel-Zyklus, 1974/76 von Evelyn Hartnick-Geismeier; Schmutzwasserhebeanlage (15), 1940-41 von Jean Krämer; Turbinenbauhalle (16a-c, 17a-b), 1950-52, Generatorenhalle (23a-b), 1951-53 von VVB Industrie-Entwurf Berlin; Prüfstandhalle (25-d), 1959 von VEB Industrieprojektierung Berlin",1907-10 und 1925 und 1928 und 1936-41 und 1951-59 und 1907-10 und 1925 und 1928 und 1936-37 und 1939-41 und 1940 und 1974 und 1940-41 und 1950-52 und 1951-53 und 1959
6604,09085247,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage mit Freiflächen,,,Heynstraße 21-24, (PAN/PANKO-G) ,,1910
6605,09065266,PAN/WILHE-G,Pankow,Gesamtanlage,Lutherkirche mit Pfarrhaus,,,Hielscherstraße 31/35,Goethestraße 1/3 - (PAN/WILHE-G),Fritz Gottlob ,1905-07
6606,09085411,PAN/BUCH-G,Pankow,Gesamtanlage,Hospital Buch-West,,,Hobrechtsfelder Chaussee 150, (PAN/BUCH-G) ,"Ludwig Hoffmann, 1927-29 von Martin Wagner",1914-16 und 1927-29
6607,09050083,PAN/PRENZ-G,Pankow,Gesamtanlage,"Erweiterung der Innenstadtlinie (heute Teil der U-Bahnlinie 2), als Hochbahn zwischen den Bahnhöfen Senefelder Platz und Vinetastraße",,Baudenkmale siehe: U-Bahnhof Eberswalder Straße und U-Bahnhof Schönhauser Allee - (PAN/PRENZ-G) ,Hoch- und Untergrundbahn,,Alfred Grenander und Johannes Bousset (D) ,1911-13
6608,09065208,PAN/PRENZ-G,Pankow,Gesamtanlage,49. und 303. Gemeindeschule und 13. Hilfsschule mit Lehrerwohnhaus und Turnhalle,,,, (PAN/PRENZ-G) ,Ludwig Hoffmann ,1911-12
6609,09040349,PAN/WEIßS-G,Pankow,Gesamtanlage,"Friedhof der Auferstehungs-Gemeinde, Friedhofskapelle, Verwaltungs- und Nebengebäude, Grabmal Grundei, Umfassungsmauer mit Portal",,,Indira-Gandhi-Straße 110-123, (PAN/WEIßS-G) ,,1900
6610,09050567,PAN/PANKO-G,Pankow,Baudenkmal,Wohnanlage,,,Karlstadter Straße 4/6,Kissingenstraße 28A-29A - Retzbacher Weg 39/47 - (PAN/PANKO-G),Mebes & Emmerich (D) (siehe Ensemble Kissingenstraße 21A-24A...),1930-1931
6611,09055140,PAN/PANKO-G,Pankow,Baudenkmal,Wohnanlage,,,Karlstadter Straße 8/18,Retzbacher Weg 49/61 - Zeiler Weg 12/18 - (PAN/PANKO-G),Paulus & Paulus (D) (siehe Ensemble Kissingenstraße 21A-24A...),1931-1932
6612,09085408,PAN/BUCH-G,Pankow,Gesamtanlage,III. Städtische Irrenanstalt,,,Karower Straße 7/17,"Lindenberger Weg 1/69, 87-87B - Schwanebecker Chaussee 4A-4H - (PAN/BUCH-G)",Ludwig Hoffmann (D) (siehe Gartendenkmal Karower Straße 7/17),1900-07
6613,09065178,PAN/PRENZ-G,Pankow,Baudenkmal,Berliner Prater,,,Kastanienallee 7-9, (PAN/PRENZ-G) ,"Carl Koeppen, Freilichtbühne, 1959-60 von W. Rubinow (D) (siehe Ensemble Kastanienallee 1-27...)",1856-57 und 1905-06 und 1959-60
6614,09085359,PAN/PANKO-G,Pankow,Gesamtanlage,Doppelvilla,,,Kavalierstraße 30/32, (PAN/PANKO-G) ,,1889
6615,09050568,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage,,,Kissingenplatz 11-13,Miltenberger Weg 17-21 - Neumannstraße 35-39 - (PAN/PANKO-G),Mebes & Emmerich (D) (siehe Ensemble Kissingenstraße 21A-24A...),1926
6616,09050584,PAN/PANKO-G,Pankow,Gesamtanlage,"Amtsgericht Pankow mit Vorgarteneinfriedung, Gerichtsgefängnis",,,Kissingenstraße 5-6,"Arkonastraße 56, 62 - (PAN/PANKO-G)",Paul Thoemer und Rudolf Mönnich (D) ,1902-06
6617,09050585,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage,,,Kissingenstraße 7-10,Borkumstraße 18-19A - Lauterbachstraße 4-9 - Lohmestraße 1-6 - Sellinstraße 1-12 - (PAN/PANKO-G),Otto Rudolf Salvisberg (D) ,1926-1928
6618,09050586,PAN/PANKO-G,Pankow,Gesamtanlage,Realgymnasium Pankow mit Rektorenwohnhaus und Turnhalle,,,Kissingenstraße 12,"Borkumstraße 16A, 17 - (PAN/PANKO-G)",Wilhelm Johow (D) ,1906-07
6619,09050587,PAN/PANKO-G,Pankow,Gesamtanlage,Kath. St.-Georg-Kirche mit Gemeindehaus,,,Kissingenstraße 33-34, (PAN/PANKO-G) ,Hugo Schneider (D) ,1907-09
6620,09050569,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage mit Innenhof,,,Kissingenstraße 35-36,Neumannstraße 49-55 - Stubnitzstraße 2-14 - (PAN/PANKO-G),Mebes & Emmerich (D) (siehe Ensemble Kissingenstraße 21A-24A...),1925-26
6621,09070141,PAN/PRENZ-G,Pankow,Gesamtanlage,"Wasserturmplatz, Wasserversorgungsanlage",,,Knaackstraße 23, (PAN/PRENZ-G) ,"Henry Gill für die Berlin-Waterworks-Company AG und die Städtischen Wasserwerke mit kleinem Tiefbehälter, 1889 überwölbt, großem Tiefbehälter und Schwimmerhäuschen, 1889 (D) (siehe Ensemble Knaackstraße 3/5... und Gartendenkmal Knaackstraße 23)",1852-75 und 1889 und 1889
6622,09060009,PAN/PRENZ-G,Pankow,Gesamtanlage,Wohnanlage und Innenhof,,,Krügerstraße 2/16,Dunckerstraße 52-58 - Erich-Weinert-Straße 65/75 - Kuglerstraße 88 - (PAN/PRENZ-G),Josef Braun & Alfred Gunzenhauser (D) (siehe Ensemble Wisbyer Straße 18-31),1926-28
6623,09040454,PAN/BLANB-G,Pankow,Gesamtanlage,"ehem. Städt. Genesungsheim, Hauptgebäude, Heizhaus und Freifläche",,,Krugstege 2, (PAN/BLANB-G) ,Ludwig Hoffmann (D) ,1906-08
6624,09060008,PAN/PRENZ-G,Pankow,Gesamtanlage,Wohnanlage,,,Kuglerstraße 76/82,Gudvanger Straße 24/28 - Krügerstraße 1/9 - (PAN/PRENZ-G),Max Wutzky (siehe Ensemble Wisbyer Straße 18-31),1928-29
6625,09060020,PAN/PRENZ-G,Pankow,Gesamtanlage,Wohnanlage,,,Kuglerstraße 77/85,Dunckerstraße 46-51 - Gudvanger Straße 30/52 - Krügerstraße 13/19 - Wisbyer Straße 26-29 - (PAN/PRENZ-G),Reinhardt & Süßenguth und Fedler & Kraffert (siehe Ensemble Wisbyer Straße 18-31),1928-29
6626,09040616,PAN/WEIßS-G,Pankow,Gesamtanlage,"Goldleistenfabrik, Ruthenbergsche Mietgewerbehöfe",,,"Lehderstraße 16, 19, 22-25A, 107-108","Langhansstraße 134 - Roelckestraße 6 - Streustraße 18, 30, 31, 102, 103, 107 - (PAN/WEIßS-G)",,1902-1904
6627,09040617,PAN/WEIßS-G,Pankow,Gesamtanlage,Ruthenbergsche Mietgewerbehöfe,,,"Lehderstraße 36/38, 39, 41-43, 74, 79, 80, 85-85A, 86-88",Goethestraße 24 - Streustraße 86/88 - (PAN/WEIßS-G),,1907-1908
6628,09040350,PAN/WEIßS-G,Pankow,Gesamtanlage,Kinderwochenheim,,,Liebermannstraße 20/22, Parkstraße - (PAN/WEIßS-G) ,,1952-56
6629,09040352,PAN/WEIßS-G,Pankow,Gesamtanlage,Werkswohnanlage,,,Liebermannstraße 114/126,Piesporter Straße 23 - (PAN/WEIßS-G),Erich Olszewski ,1921
6630,09090291,PAN/PRENZ-G,Pankow,Baudenkmal,306. und 307. Gemeindeschule mit Lehrerwohnhaus,,,, (PAN/PRENZ-G) ,Ludwig Hoffmann (siehe Ensemble Mandelstraße 6/8...),1915-23
6631,09090140,PAN/PRENZ-G,Pankow,Gesamtanlage,BEWAG-Stützpunkt und Abspannwerk,,,Marienburger Straße 23, (PAN/PRENZ-G) ,Hans Heinrich Müller (siehe Ensemble Marienburger Straße 23),1927-28
6632,09050588,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage mit Innenhof von Willy Brede,,,Maximilianstraße 16-25,"Brixener Straße 55/69 - Dolomitenstraße 44/56, 64/68 - (PAN/PANKO-G)","Willy Brede, 1928-1930, um 1932, 1955",1928-1930 und 1932 und 1955
6633,09030620,PAN/WEIßS-G,Pankow,Gesamtanlage,"Gemeinde- und Pfarrhaus Bethanien; Vorgarten, Hof und Einfriedung",,,Max-Steinke-Straße 21-22,Pistoriusstraße 119-120 - (PAN/WEIßS-G),Heinrich Otto Hoffmann ,1908-09
6634,09040599,PAN/WEIßS-G,Pankow,Gesamtanlage,Wohnanlage,,,"Meyerbeerstraße 102-105, 107, 109-115, 117, 119-122","Benfelder Straße 1-8 - Gounodstraße 87/95, 99/103, 107/109 - Lindenallee 49-52 - Mutziger Straße 1-8 - Solonplatz - (PAN/WEIßS-G)","Franz Fedler, sowie Pavillon (Solonplatz), 1929 (D)",1927-29 und 1929
6635,09065179,PAN/PRENZ-G,Pankow,Gesamtanlage,"Groterjan-Brauerei, Wirtschaftsgebäude",,,Milastraße 1-4,Cantianstraße 13-14 - Schönhauser Allee 129-130 - (PAN/PRENZ-G),"Ernst Jacob; Restaurationsgebäude, 1896-97 von Ernst Jacob (D); Wohn- und Verwaltungsgebäude, Saalbau, 1905-07 von Georg Rathenau und Friedrich August Hartmann (D); zwei Mietshäuser, 1910-11 von Carl Schmidt",1896-97 und 1896-97 und 1905-07 und 1910-11
6636,09085250,PAN/PANKO-G,Pankow,Gesamtanlage,Wohnanlage mit Freiflächen,,,Mühlenstraße 2-2A, (PAN/PANKO-G) ,M. Scheiding (D) ,1906
6637,09085274,PAN/PANKO-G,Pankow,Gesamtanlage,"Alte und Neue Mälzerei der Schultheiss-Brauerei (D); Alte Mälzerei, Darren, Tennen, Kessel- und Maschinenhaus, Kontorgebäude, Werkstattgebäude",,,Mühlenstraße 10-11,Neue Schönholzer Straße 26-29 - (PAN/PANKO-G),"A. Rohmer; Neue Mälzerei, Darre, Erweiterung Kontorgebäude, Lagergebäude, Spritzenhaus, 1898-1902 von Ernst Tielebier",1874 und 1881-88 und 1898-1902
6638,09030241,PAN/NIEDS-G,Pankow,Gesamtanlage,Reihenhauszeile mit Vorgärten,,,Nordendstraße 74-76A, (PAN/NIEDS-G) ,Heinrich Möller ,1931-32
